vehicle_id,timestamp,x_position,y_position,speed,vehicle_density,mobility_pattern,RSU_id,link_quality_dB,bandwidth_MHz,URLLC_flag,interference_dB,tx_power_mW,rx_power_mW,residual_energy_J,energy_consumed_J,route_id,hop_count,end_to_end_delay_ms,throughput_Mbps,routing_stability,reward_value,optimal_action
V1038,939,11.77510829,17.09364024,17.44871481,99,highway,RSU_3,25.7304263,10,1,9.116916276,166.9166756,50.44283075,615.5208975,8.67744098,R2,8,13.22053344,35.88148559,stable,2.627298041,next-hop
V1039,940,57.65164755,41.81447882,12.7508506,82,rural,RSU_4,39.87621809,25,1,8.786090896,180.7510786,83.7761477,873.0240434,6.833942181,R4,5,46.55154741,43.20507217,stable,0.859773059,stay
V1040,941,27.40552207,75.72829783,25.29919356,61,rural,RSU_5,19.93353545,15,1,11.43420162,139.3802846,86.38636031,591.4161142,4.128187611,R3,9,44.99042601,37.86472897,stable,0.800335604,stay
V1041,942,55.41780025,89.79646468,26.67880378,83,highway,RSU_2,17.32444981,20,0,5.398659893,84.01818242,92.39926187,569.5189241,9.792843111,R7,7,29.49914427,48.08628592,unstable,1.532162445,next-hop
V1042,943,65.14203884,8.412766226,21.82520416,73,rural,RSU_3,16.88582674,20,1,14.15204446,160.4619012,117.9069807,643.6715957,9.955288762,R8,3,25.22643442,30.68064649,stable,1.116657298,next-hop
V1043,944,82.97418037,39.31039076,6.17411056,97,highway,RSU_2,35.88545012,10,1,7.337577461,124.9438914,118.7884699,685.5245584,7.935841925,R4,9,9.617086046,22.12130359,stable,2.220850135,next-hop
V1044,945,20.64212718,10.02455637,19.158072,96,urban,RSU_3,25.94440778,25,0,5.714354894,128.2899001,86.88505175,664.2743422,8.22174669,R6,3,42.04850892,35.62342161,stable,0.764980746,stay
V1045,946,1.099582866,1.659248063,24.0823728,90,urban,RSU_3,15.07810874,15,0,6.379302419,132.9514642,109.1630688,687.3026924,7.847574963,R3,3,22.07165444,8.110145715,stable,0.288970458,stay
V1046,947,13.68856301,66.17186826,8.412575302,95,rural,RSU_5,36.86928406,25,0,6.533390534,139.1491563,55.9616039,569.9561714,3.318948622,R7,9,16.08458154,27.42758195,stable,1.672020058,next-hop
V1047,948,90.00186418,60.2449442,10.71676878,56,urban,RSU_4,36.92302517,25,0,4.586069378,159.4321079,87.18082357,582.697579,2.35237725,R8,8,49.78841086,39.80302292,stable,0.775919757,stay
V1048,949,87.38900776,16.30191138,27.06237763,23,urban,RSU_3,35.16041685,15,1,14.06470096,167.2130812,97.52300415,617.9174898,5.989181543,R7,2,35.07338355,12.60337326,stable,0.299451139,stay
V1049,950,59.74131022,23.38128331,5.503043046,21,highway,RSU_4,21.20796208,10,0,4.2733774,173.2210744,89.53101737,700.9960087,9.587315779,R4,9,8.323817376,23.01831925,stable,2.669482953,next-hop
V1050,951,60.05168604,2.370775364,23.81817845,63,highway,RSU_5,24.318818,20,0,13.47682425,160.5927429,66.15046961,667.9495508,8.904630603,R9,7,41.0583067,20.76290148,stable,0.416646772,stay
V1051,952,66.50366745,83.49472057,16.84433231,86,rural,RSU_4,33.62315563,10,0,7.264079859,176.4175304,54.38605904,895.6674657,1.961737619,R8,3,38.76810317,20.07360657,stable,0.498169282,stay
V1052,953,17.53712786,97.4690596,16.16930397,87,highway,RSU_1,27.23382814,10,0,5.500594286,94.65790495,77.06684992,762.7589566,1.512920499,R6,4,23.0540115,34.27819651,stable,1.471735522,next-hop
V1053,954,91.44119459,13.54595368,5.177413312,95,rural,RSU_3,18.84566442,25,0,4.580616387,180.4181199,95.33497485,787.8505135,8.86393709,R2,9,10.5660166,27.38732346,stable,2.503380356,next-hop
V1054,955,41.87705249,23.14752138,25.48495577,93,rural,RSU_5,21.06995661,15,1,8.556450289,126.4734905,119.4199152,780.2964672,6.51713565,R7,5,27.38502042,40.87918872,stable,1.427585928,next-hop
V1055,956,38.31385282,86.84095239,13.99562252,81,highway,RSU_2,39.31473842,20,0,10.70036106,143.4532011,66.5573416,699.3875293,3.73888937,R9,7,39.34935121,7.603223261,unstable,0.155834705,stay
V1056,957,51.89177053,92.6463798,18.51914078,20,urban,RSU_5,18.77532794,25,1,13.6768734,132.0535281,114.2452937,990.2416494,6.05591334,R9,5,8.420663874,25.42591547,stable,2.958907722,next-hop
V1057,958,4.696596678,41.96273828,21.93251716,36,urban,RSU_3,33.15201892,20,1,10.48180559,137.0860645,54.77829797,518.6643886,2.995017324,R9,7,12.35486452,5.629942473,stable,0.425736125,stay
V1058,959,16.62833688,5.062247227,22.56573941,35,urban,RSU_5,26.95045767,25,0,8.287612374,114.2513222,115.1692492,607.9188891,9.522566277,R9,3,32.85167799,14.93869165,stable,0.359505802,stay
V1059,960,73.80336164,3.939183369,28.89950147,28,urban,RSU_2,33.71504149,15,1,2.43518884,100.3941093,108.2656738,642.3273493,8.444779286,R6,7,30.1795132,39.89191415,stable,1.237373202,next-hop
V1060,961,8.279866793,57.39498661,18.28349883,72,rural,RSU_1,31.52783103,20,0,13.90054977,92.58736797,51.46617469,940.6490333,9.660142151,R1,2,45.72894542,9.772291872,stable,0.117098934,stay
V1061,962,60.31521095,39.28951089,14.99298877,92,urban,RSU_3,25.97917976,20,0,13.73080016,134.1678607,70.87297619,959.4345679,2.683514629,R6,7,41.6656483,9.751067782,stable,0.2071962,stay
V1062,963,24.53491097,2.865242758,28.84259066,78,rural,RSU_3,23.84777062,10,0,6.923320575,95.03131959,53.56696576,923.0519099,8.593033836,R5,8,46.34733936,23.0647291,stable,0.411719137,stay
V1063,964,38.9295614,58.32523923,21.05275588,28,highway,RSU_5,33.85898136,25,0,2.377450615,109.3986167,119.685411,708.4754905,6.042570598,R7,9,25.96814616,39.9623731,stable,1.478474024,next-hop
V1064,965,28.86937368,1.130253659,12.45375891,31,highway,RSU_4,23.07853016,25,0,11.53380417,96.03390628,79.94908032,957.3119449,3.924927955,R8,6,40.45103602,33.71102944,stable,0.794129362,stay
V1065,966,35.56727165,78.73719581,8.161606135,60,rural,RSU_4,34.694287,25,1,12.2918514,93.09454779,96.35214637,549.2540481,5.316970195,R1,9,7.192254199,40.17898761,unstable,5.533255151,next-hop
V1066,967,71.90459052,30.64328227,26.06386254,34,urban,RSU_2,31.99607666,10,0,9.052055784,185.8953377,66.39334024,826.2173501,9.499455779,R4,8,18.25213174,7.229679284,stable,0.301105985,stay
V1067,968,29.71217156,4.025800301,14.05454007,85,rural,RSU_1,29.44172926,10,0,7.237374808,160.8831144,115.3615367,968.6118888,7.223075986,R4,6,33.99226002,30.36765686,stable,0.821138991,stay
V1068,969,56.64046403,58.8352221,21.51174303,94,urban,RSU_1,24.22002212,20,1,13.06472689,190.8510934,69.1921862,877.44992,4.239239974,R1,9,39.36577419,25.39816994,stable,0.602791658,stay
V1069,970,47.60504022,39.76844144,16.77041048,30,urban,RSU_5,20.12703394,25,1,4.502713417,157.281459,68.21502251,638.9335843,9.999097159,R4,2,30.67215801,45.32095982,unstable,1.377601828,next-hop
V1070,971,66.36711654,97.38004134,9.973244495,27,rural,RSU_5,32.76049503,25,0,7.71425646,181.2741229,72.02200672,858.7529089,4.111686283,R7,3,26.6331072,38.18026921,stable,1.392447344,next-hop
V1071,972,93.68297393,54.41986625,20.04216522,74,rural,RSU_4,17.28373068,20,0,2.318319439,146.6358307,82.37424153,647.3816848,8.323478051,R6,3,15.49696762,24.09534718,stable,1.471607932,next-hop
V1072,973,73.25720972,27.5239181,6.517076724,25,urban,RSU_1,39.2635564,20,0,4.132136864,135.5156061,51.29729084,555.7910571,8.059396151,R4,9,12.83840418,29.92321087,unstable,2.250163853,next-hop
V1073,974,21.49403786,70.94388646,15.3335615,72,rural,RSU_1,39.46869787,20,0,14.23080605,143.4172881,91.84862501,858.6107669,7.506339743,R2,4,44.39670703,24.11749906,stable,0.468163807,stay
V1074,975,3.118313506,27.14920025,18.66537349,39,urban,RSU_1,18.2555654,15,0,9.515082255,118.4270593,52.2166058,589.6133219,7.024926637,R7,6,11.39954959,24.85161279,stable,2.109802901,next-hop
V1075,976,26.22640443,90.42432914,15.90117435,58,rural,RSU_2,17.59838307,15,1,12.47270028,158.9566869,87.74417414,555.5324694,1.977988533,R8,6,24.58791668,33.53370628,unstable,1.344048808,next-hop
V1076,977,59.50779307,37.47219705,23.71680438,91,highway,RSU_2,25.31791818,20,0,8.324505383,187.6609882,82.05194315,775.8800273,9.954603494,R9,5,44.98165671,14.74406547,stable,0.228233477,stay
V1077,978,5.142581348,54.98685628,25.69812386,53,urban,RSU_5,39.09208181,10,0,12.85275227,173.8824136,66.97829407,810.3126295,2.449385349,R9,3,11.647041,19.99327336,stable,1.692102952,next-hop
V1078,979,49.63662472,5.057310382,24.28107685,76,highway,RSU_4,25.00777248,10,1,9.006356641,135.4400013,73.0837612,525.5281422,6.365206161,R4,2,10.73957983,17.56215176,unstable,1.571621574,next-hop
V1079,980,59.68428489,42.6121238,5.970323695,38,rural,RSU_3,24.09505271,25,0,2.058990274,194.4702903,99.39618679,502.234444,3.242330251,R3,3,36.16290824,41.03610815,stable,1.102333556,next-hop
V1080,981,33.42438908,83.23635397,9.853219261,90,highway,RSU_4,32.58962647,15,0,13.69608709,198.2507713,50.67182639,941.0351652,2.518997663,R5,3,19.92088874,47.38745797,stable,2.353592345,next-hop
V1081,982,77.09122037,80.56488054,18.41518773,50,rural,RSU_2,19.46828091,15,0,3.931359558,139.1720732,72.16529966,557.6262805,6.035188343,R6,4,24.60677333,23.64352688,stable,0.900502535,stay
V1082,983,10.65982531,22.43185589,28.37055101,59,urban,RSU_2,24.08308709,20,1,7.857211897,183.756781,97.62080779,791.9490264,8.527097486,R8,7,33.15170592,8.469552539,stable,0.170207659,stay
V1083,984,7.513778174,22.6079071,25.87391938,33,rural,RSU_5,22.28268616,20,1,8.196766275,80.57243074,60.65917058,976.7731237,4.392510908,R3,7,22.05391223,9.209794218,stable,0.37367854,stay
V1084,985,72.81887562,81.73053122,26.06336271,56,rural,RSU_3,30.03836557,20,1,2.614071558,87.99867101,89.22699579,755.955058,1.694520043,R6,2,40.99286464,22.9815029,stable,0.543676827,stay
V1085,986,49.54913162,93.03984202,12.58020484,63,urban,RSU_1,19.06882216,20,0,2.689915011,82.68672907,61.82530499,569.8990046,6.613830216,R5,4,48.60431002,22.77430139,stable,0.402427168,stay
V1086,987,68.84023964,9.536092127,15.73619743,28,rural,RSU_3,28.71753139,20,1,11.91317352,172.7795597,60.83333138,696.7422516,7.897872285,R7,4,46.98773592,11.57703776,stable,0.16740552,stay
V1087,988,43.48273386,45.00586394,16.76764868,77,urban,RSU_3,36.43866475,10,0,5.905860271,89.57349337,104.0596067,812.0210739,3.664760562,R9,9,29.54534022,41.32055378,stable,1.361899626,next-hop
V1088,989,24.64020332,33.7454279,8.934289584,39,rural,RSU_3,27.85426367,10,0,7.325166161,82.04606553,68.65677473,881.4198185,7.215307076,R7,9,20.96674369,27.5060644,stable,1.239737074,next-hop
V1089,990,81.91023177,87.06884555,5.776703256,69,urban,RSU_5,32.08741543,20,0,9.333462701,97.6902528,76.30383833,803.4689973,1.682112902,R6,9,24.51795384,9.907693804,stable,0.387278408,stay
V1090,991,79.9415879,8.352491468,28.67257249,39,highway,RSU_2,16.88120044,10,0,6.854019359,116.755375,101.1012646,517.1578673,4.252855495,R9,4,19.85704046,9.442409383,unstable,0.432990916,stay
V1091,992,69.46964709,21.11259426,11.01781464,55,rural,RSU_1,26.22513948,20,0,12.07548655,135.7640818,62.56637204,571.5514326,5.267182525,R4,7,24.8775894,25.06840178,stable,0.954998226,next-hop
V1092,993,27.21451372,75.24683376,10.99872259,46,rural,RSU_3,17.37232919,20,0,13.4980405,87.84839417,87.22159149,685.9008444,8.03767285,R1,4,5.583784604,10.25764085,stable,1.756664199,next-hop
V1093,994,59.02306669,5.129384898,7.084476344,91,rural,RSU_1,29.98654189,15,0,2.776332494,139.877868,114.2473765,852.8568427,4.043275382,R8,3,7.484647321,30.25382541,stable,4.001684946,next-hop
V1094,995,36.09738969,49.25353807,28.2126938,51,urban,RSU_3,22.02635928,10,0,10.26024399,109.7673753,88.76787736,792.1639875,5.083298132,R6,9,39.71016666,22.32570357,stable,0.511383334,stay
V1095,996,9.158207333,44.21070347,19.49342787,20,rural,RSU_2,22.18164577,10,1,6.129580097,112.9245794,53.41920366,522.3474918,6.655186161,R6,9,20.06658755,46.38534541,stable,2.245019316,next-hop
V1096,997,91.73135755,33.4401179,21.67592143,36,urban,RSU_1,16.91916843,15,1,9.582578619,178.6282702,91.27880923,898.4429538,6.616719658,R5,7,40.74827973,23.8509546,unstable,0.519157012,stay
V1097,998,13.68186309,39.45723153,27.78942218,28,rural,RSU_4,22.75594654,10,0,8.290795136,198.4308291,56.31073797,802.5622157,5.659841831,R3,7,26.59749147,32.64935734,stable,1.170936794,next-hop
V1098,999,95.02373538,52.99405869,13.64050422,64,highway,RSU_2,27.66692943,15,0,6.337820773,135.6636835,69.74871783,943.5750178,3.956272388,R6,5,41.26628356,41.5109368,stable,0.966365923,next-hop
V1099,1000,44.6005773,16.13673584,20.53768278,85,rural,RSU_1,29.61650258,25,0,3.232603402,118.6124834,109.4772574,708.8265494,7.029321815,R1,3,34.86130518,18.6294259,stable,0.464093713,stay
V1100,1001,18.51329288,57.19958783,5.969986368,51,highway,RSU_3,16.66663878,10,0,9.27271885,191.7737811,50.77483896,745.1008904,8.534389106,R7,4,14.04505516,28.0349825,stable,1.910731039,next-hop
V1101,1002,54.19009474,80.54323293,9.669313206,64,urban,RSU_3,31.28647964,20,1,3.466303364,140.0538136,55.39093161,702.7753848,2.38432681,R6,9,25.14751474,10.44229936,stable,0.391398535,stay
V1102,1003,87.29458359,76.01609298,25.78114513,28,highway,RSU_2,27.22189402,15,0,4.029561146,167.6424285,75.43548901,861.2272648,4.064156046,R5,4,36.69495944,24.4746229,stable,0.626333503,stay
V1103,1004,73.22248864,15.38999047,24.16920891,49,rural,RSU_2,28.4227002,20,0,14.76827831,129.6488037,119.9577116,876.0654279,7.018735618,R3,5,19.87776793,21.91195957,unstable,1.032147657,next-hop
V1104,1005,80.65611479,14.92494697,13.76606729,57,rural,RSU_3,35.81991684,20,0,6.117167475,104.3058293,70.43047343,861.621197,7.801979427,R8,6,13.69859854,24.26850828,stable,1.693585396,next-hop
V1105,1006,65.87833667,26.81743677,14.42026569,79,urban,RSU_1,23.55566113,10,1,9.597670465,158.5862135,61.00922331,645.7996499,8.033136815,R4,8,29.29374153,9.833461056,stable,0.255353339,stay
V1106,1007,69.22765645,36.10747263,18.33886084,20,rural,RSU_4,19.35127778,15,0,5.539015246,159.7811179,88.4595493,818.0157685,6.879448175,R9,2,17.31416692,22.92803069,unstable,1.255440799,next-hop
V1107,1008,84.91956516,40.84555814,5.006025117,24,rural,RSU_5,28.79525439,25,0,13.2516227,135.222062,86.34785151,669.2640831,5.304431901,R9,9,31.74539743,44.16200722,stable,1.338086704,next-hop
V1108,1009,24.96680089,67.96972168,11.0311084,82,urban,RSU_2,38.62554794,20,0,5.683422481,112.3939562,81.47337119,917.1002059,6.81219644,R5,4,17.22804806,47.16747924,stable,2.669708756,next-hop
V1109,1010,48.94249636,5.668043217,10.20579522,55,urban,RSU_3,27.94674048,20,1,6.769506971,179.817619,116.2657626,527.5580811,2.215400753,R7,8,45.7960658,15.87773041,stable,0.324551111,stay
V1110,1011,22.12094418,3.467270423,11.26207367,84,highway,RSU_1,35.79780435,25,1,9.909038512,113.0381749,69.61045597,518.8603763,2.869850964,R6,4,20.47559057,18.52255795,stable,0.875918033,stay
V1111,1012,98.7668008,39.19105629,25.14764606,97,urban,RSU_2,33.92580136,15,0,13.3098272,159.0828784,70.53269605,550.8542123,9.347779366,R6,3,45.83526812,5.430042244,stable,0.024990854,stay
V1112,1013,94.40593397,69.71636921,11.99184641,92,rural,RSU_1,27.95826968,10,1,12.61078401,126.0782749,59.817988,601.1815972,9.299538846,R4,4,17.57668136,10.20114249,stable,0.487383938,stay
V1113,1014,3.942681137,19.3435343,9.788033051,43,urban,RSU_2,31.18886944,20,1,5.430178512,136.6976814,98.81016125,518.8176795,7.514954424,R8,4,32.20045381,20.53038402,stable,0.562431036,stay
V1114,1015,70.55751725,64.15044813,17.60658652,23,rural,RSU_3,25.1670046,10,1,12.78421445,105.3683194,72.49586298,535.8083446,3.943424881,R3,2,10.85982634,35.82989362,stable,3.259872066,next-hop
V1115,1016,92.52483174,25.98281379,26.64112591,97,highway,RSU_1,28.26571723,15,1,11.1155391,157.9375935,106.1918205,653.0282464,6.83956004,R5,8,40.02673315,18.14919046,stable,0.385031123,stay
V1116,1017,18.05753451,88.60861088,11.0337426,87,urban,RSU_3,27.68214388,25,0,14.86777038,107.0991,118.0230514,549.8953409,7.190124484,R1,3,14.00979733,8.392876374,stable,0.527170689,stay
V1117,1018,56.79452306,89.56899443,6.96340607,44,rural,RSU_1,32.72775907,10,0,14.16081968,138.2856856,53.05796694,901.0368883,5.636034432,R1,8,43.88092624,37.88904846,unstable,0.807091085,stay
V1118,1019,91.54882976,29.72872043,13.9101184,93,urban,RSU_2,25.24953298,15,1,8.930777387,119.4151272,119.5185323,526.9336945,7.736732442,R9,6,25.36006516,26.00444172,unstable,0.948041781,next-hop
V1119,1020,3.394597859,22.9993754,23.69129561,26,urban,RSU_5,17.49417807,10,0,11.74907205,195.6326879,67.78729584,953.9647234,1.267218356,R4,4,9.254279958,28.36387431,stable,3.052274462,next-hop
V1120,1021,69.74202672,41.13039721,18.76726362,32,urban,RSU_5,34.71773807,10,1,9.412336126,197.8665315,79.40772501,935.419772,3.305987166,R9,4,21.35923112,19.67112873,unstable,0.887906273,stay
V1121,1022,29.73490074,24.05315852,25.41983424,87,urban,RSU_4,32.12132508,20,0,9.734940747,170.4189569,104.4420348,604.1921829,8.15005334,R7,6,40.08766665,32.58698856,unstable,0.73139259,stay
V1122,1023,92.43961954,67.23838433,28.98980369,62,highway,RSU_4,38.75308639,10,0,3.31951079,198.0700994,96.57317995,535.7635264,9.448303993,R8,5,8.433274041,45.08507008,unstable,5.251610288,next-hop
V1123,1024,97.10582452,82.60646845,24.81656192,76,rural,RSU_3,25.7179044,20,0,2.02919421,93.62607714,104.4905845,552.7675226,8.884790424,R9,8,33.15781142,29.91913116,stable,0.813477366,stay
V1124,1025,94.42664891,67.30921309,20.09507697,55,urban,RSU_1,16.95514142,15,1,2.626422868,199.0789585,82.6432411,779.5441183,7.448440321,R1,9,27.82698001,31.43823152,stable,1.055290783,next-hop
V1125,1026,47.42142167,82.43504472,17.3335397,33,rural,RSU_4,18.04047466,15,0,14.56619868,92.42670996,114.1246955,800.45787,2.489471234,R7,6,18.94413233,21.81031318,stable,1.126401784,next-hop
V1126,1027,86.2042651,39.69921622,6.001727159,91,highway,RSU_2,34.33298858,20,0,3.641486963,129.8542128,105.2958564,657.791393,4.318475641,R8,6,39.00278222,8.718385656,unstable,0.180347647,stay
V1127,1028,84.45493985,15.63169707,29.60804947,46,rural,RSU_5,16.69393207,25,1,2.577066154,108.6737084,71.64595828,648.4168341,1.451914198,R2,9,7.359833194,24.2843647,unstable,3.285061713,next-hop
V1128,1029,31.91004732,73.79509474,14.58702806,56,rural,RSU_1,37.69565362,10,1,6.025374726,194.4615156,116.3936155,765.7506342,6.75875623,R9,3,27.39388238,46.60876882,stable,1.633842274,next-hop
V1129,1030,82.89154742,36.04745051,8.805705348,90,highway,RSU_5,22.04125278,15,0,9.646339219,156.2947922,117.2737935,652.814022,5.048769121,R1,7,27.80884149,35.60967727,stable,1.230028697,next-hop
V1130,1031,3.700763472,67.12708252,21.66772138,95,urban,RSU_1,37.47197601,15,0,14.32998838,151.6553041,79.0537489,967.1597473,6.157106893,R3,6,8.888275836,27.05989034,stable,2.982876565,next-hop
V1131,1032,59.62698785,27.0643942,12.10720723,44,rural,RSU_4,34.33767122,25,0,11.09853852,199.6926206,95.63723416,691.3158895,9.814176223,R9,3,11.12102256,32.93974786,stable,2.863793408,next-hop
V1132,1033,23.00088373,8.122963481,19.64445677,86,rural,RSU_4,36.78002591,15,1,5.592588596,153.4911325,107.0337975,609.9068744,4.620272005,R1,7,23.43444834,30.13415638,stable,1.239688714,next-hop
V1133,1034,12.05668858,99.25817955,19.6691977,23,urban,RSU_3,20.35099229,20,0,14.20775424,157.5391857,107.2110502,572.9824233,3.760391386,R4,6,29.14351348,46.05814057,unstable,1.542786886,next-hop
V1134,1035,7.695320163,15.62015079,16.14324552,98,urban,RSU_1,29.8923374,25,0,2.468533978,85.37291592,50.98864813,815.8540967,2.355441351,R6,8,7.393796411,15.07315024,stable,2.015066804,next-hop
V1135,1036,69.62887759,98.8420994,25.90296539,93,rural,RSU_2,17.3397283,15,0,14.72770209,183.0860722,94.03095431,663.330808,2.292488421,R6,4,5.529043397,44.99088476,stable,8.114266585,next-hop
V1136,1037,33.98749638,97.72799326,11.62417654,35,highway,RSU_4,20.05701919,25,0,2.762329111,196.4107318,118.1589508,594.3974163,5.667162928,R4,4,13.66719059,35.98118971,unstable,2.575997424,next-hop
V1137,1038,72.47667715,79.38181039,16.21581479,38,urban,RSU_3,22.74755568,25,0,11.80004965,195.2373381,66.19430035,637.9077623,7.743052853,R1,7,26.95142609,10.74858891,stable,0.321382836,stay
V1138,1039,6.53563408,65.94229621,18.44230321,48,urban,RSU_4,33.52031479,15,0,2.588868009,106.5326731,105.6926201,653.9407865,6.08016217,R5,5,6.812541982,21.73571084,unstable,3.129741776,next-hop
V1139,1040,31.52903378,57.78070503,21.59061802,70,highway,RSU_5,15.61785948,15,1,14.11029875,107.1098413,87.39733348,812.9167355,8.859633987,R5,7,37.99559104,24.6334502,stable,0.559727571,stay
